Fecha,Pais,ZonaContinente,Poblacion,Confirmados,Muertos,Recuperados,Activos,NuevosConfirmados,NuevosMuertos,NuevosRecuperados,NuevosActivos,Observaciones
3/05/2020,Congo,Africa,5202649,229,9,25,195,0,0,0,0,NULL
3/05/2020,Faroe Islands,Europe,48863,187,0,185,2,0,0,1,-1,NULL
3/05/2020,Martinique,Antilles,375265,179,14,83,82,0,0,0,0,NULL
3/05/2020,Sierra Leone,Africa,7976983,166,8,29,129,0,0,8,3,NULL
3/05/2020,Cabo Verde,Africa,555987,165,2,33,130,0,0,15,-2,NULL
3/05/2020,Liberia,Africa,5057681,158,18,58,82,0,0,13,-7,NULL
3/05/2020,Myanmar,Asia,54409800,155,6,43,106,0,0,6,-2,NULL
3/05/2020,Guadeloupe,Antilles,400124,152,12,95,45,0,0,0,0,NULL
3/05/2020,Madagascar,Africa,27691018,149,0,98,51,0,0,1,13,NULL
3/05/2020,Gibraltar,Europe,33691,144,0,132,12,0,0,0,0,NULL
3/05/2020,Brunei,Asia,437479,138,1,128,9,0,0,2,-2,NULL
3/05/2020,Ethiopia,Africa,114963588,135,3,75,57,0,0,6,-4,NULL
3/05/2020,French Guiana,South America,298682,128,1,98,29,0,0,0,0,NULL
3/05/2020,Tajikistan,Asia,9537645,128,2,0,126,0,0,0,52,NULL
3/05/2020,Zambia,Africa,18383955,124,3,78,43,0,0,3,2,NULL
3/05/2020,Togo,Africa,8278724,124,9,67,48,0,0,1,0,NULL
3/05/2020,Cambodia,Asia,16718965,122,0,120,2,0,0,0,0,NULL
3/05/2020,Chad,Africa,16425864,117,10,39,68,0,0,0,0,NULL
3/05/2020,Trinidad and Tobago,Antilles,1399488,116,8,93,15,0,0,5,-5,NULL
3/05/2020,Bermuda,Antilles,62278,115,7,51,57,0,0,3,-3,NULL
3/05/2020,Swaziland,Africa,1384472,112,1,12,99,0,0,0,4,NULL
3/05/2020,Aruba,Antilles,106766,100,2,81,17,0,0,0,0,NULL
3/05/2020,Monaco,Europe,39242,95,4,78,13,0,0,5,-5,NULL
3/05/2020,Benin,Africa,12123200,90,2,42,46,0,0,0,0,NULL
3/05/2020,Uganda,Africa,45741007,89,0,52,37,0,0,0,4,NULL
3/05/2020,Canada,North America,37742154,59474,3682,24908,30884,0,0,1287,1458,NULL
3/05/2020,Belgium,Europe,11589623,49906,7844,12309,29753,0,0,98,212,NULL
3/05/2020,Peru,South America,32971854,45928,1286,13550,31092,0,0,1116,2192,NULL
3/05/2020,Iran,Asia,83992949,97424,6203,78422,12799,0,0,1072,-143,NULL
3/05/2020,Denmark,Europe,5792202,9523,484,6987,2052,0,0,98,9,NULL
3/05/2020,Serbia,Europe,8737371,9464,193,1551,7720,0,0,125,-27,NULL
3/05/2020,Bangladesh,Asia,164689383,9455,177,1063,8215,0,0,886,-223,NULL
3/05/2020,Philippines,Asia,109581078,9223,607,1214,7402,0,0,90,201,NULL
3/05/2020,Dominican Republic,Antilles,10847910,7954,333,1606,6015,0,0,125,244,NULL
3/05/2020,Norway,Europe,5421241,7847,211,32,7604,0,0,0,46,NULL
3/05/2020,Czechia,Europe,10708981,7781,248,3587,3946,0,0,141,-113,NULL
3/05/2020,Colombia,South America,50882891,7668,340,1722,5606,0,0,171,465,NULL
3/05/2020,Hong Kong,Asia,7496981,1040,4,879,157,0,0,15,-15,NULL
3/05/2020,Tunisia,Africa,11818619,1013,42,328,643,0,0,12,2,NULL
3/05/2020,Latvia,Europe,1886198,879,16,348,515,0,0,0,8,NULL
3/05/2020,Cyprus,Asia,1207359,872,15,296,561,0,0,0,8,NULL
3/05/2020,Albania,Europe,2877797,795,31,531,233,0,0,12,-6,NULL
3/05/2020,Kyrgyzstan,Asia,6524195,795,10,564,221,0,0,37,-13,NULL
3/05/2020,Niger,Africa,24206644,750,36,518,196,0,0,40,-21,NULL
3/05/2020,Andorra,Europe,77265,748,45,493,210,0,0,21,-21,NULL
3/05/2020,Costa Rica,Central America,5094118,739,6,386,347,0,0,14,-8,NULL
3/05/2020,Lebanon,Asia,6825445,737,25,200,512,0,0,3,1,NULL
3/05/2020,Somalia,Africa,15893222,722,32,44,646,0,0,10,40,NULL
3/05/2020,Sri Lanka,Asia,21413249,718,7,184,527,0,0,12,4,NULL
3/05/2020,Diamond Princess,Asia,0,712,13,645,54,0,0,0,0,NULL
3/05/2020,Guinea,Africa,13132795,1586,7,405,1174,0,0,63,-14,NULL
3/05/2020,Macedonia,Europe,2083374,1511,84,945,482,0,0,93,-90,NULL
3/05/2020,New Zealand,Australia/Oceania,4822233,1487,20,1276,191,0,0,13,-11,NULL
3/05/2020,Slovenia,Europe,2078938,1439,96,241,1102,0,0,2,-4,NULL
3/05/2020,Lithuania,Europe,2722289,1410,46,635,729,0,0,3,1,NULL
3/05/2020,Slovakia,Europe,5459642,1408,24,619,765,0,0,11,-10,NULL
3/05/2020,Côte d'Ivoire,Africa,26378274,1398,17,653,728,0,0,56,7,NULL
3/05/2020,Senegal,Africa,16743927,1182,9,372,801,0,0,4,63,NULL
3/05/2020,Djibouti,Africa,988000,1112,2,686,424,0,0,0,0,NULL
3/05/2020,South Africa,Africa,59308690,6783,131,2549,4103,0,0,0,439,NULL
3/05/2020,Egypt,Africa,102334404,6465,429,1562,4474,0,0,40,218,NULL
3/05/2020,Malaysia,Asia,32365999,6298,105,4413,1780,0,0,87,33,NULL
3/05/2020,Finland,Europe,5540720,5254,230,3000,2024,0,0,0,68,NULL
3/05/2020,Kuwait,Asia,4270571,4983,38,1776,3169,0,0,73,286,NULL
3/05/2020,Morocco,Africa,36910560,4903,174,1438,3291,0,0,182,-9,NULL
3/05/2020,Argentina,South America,45195774,4783,246,1354,3183,0,0,34,200,NULL
3/05/2020,Algeria,Africa,43851044,4474,463,1936,2075,0,0,64,111,NULL
3/05/2020,Moldova,Europe,4033963,4121,125,1382,2614,0,0,48,20,NULL
3/05/2020,Kazakhstan,Asia,18776707,3920,27,1084,2809,0,0,99,-38,NULL
3/05/2020,Luxembourg,Europe,625978,3824,96,3379,349,0,0,61,-53,NULL
3/05/2020,Bahrain,Asia,1701575,3383,8,1718,1657,0,0,150,-51,NULL
3/05/2020,Hungary,Europe,9660351,2998,340,629,2029,0,0,4,47,NULL
3/05/2020,Thailand,Asia,69799978,2969,54,2739,176,0,0,7,-4,NULL
3/05/2020,Afghanistan,Asia,38928346,2704,85,345,2274,0,0,14,208,NULL
3/05/2020,Greece,Europe,10423054,2626,144,1374,1108,0,0,0,5,NULL
3/05/2020,Oman,Asia,5106626,2568,12,750,1806,0,0,0,85,NULL
3/05/2020,Nigeria,Africa,206139589,2558,87,400,2071,0,0,49,320,NULL
3/05/2020,Armenia,Asia,2963243,2386,35,1035,1316,0,0,25,86,NULL
3/05/2020,Iraq,Asia,40222493,2296,97,1490,709,0,0,17,58,NULL
3/05/2020,Ghana,Africa,31072940,2169,18,229,1922,0,0,0,0,NULL
3/05/2020,Uzbekistan,Asia,33469203,2149,10,1319,820,0,0,48,-18,NULL
3/05/2020,Croatia,Europe,4105267,2096,79,1489,528,0,0,26,-20,NULL
3/05/2020,Cameroon,Africa,26545863,2077,64,953,1060,0,0,0,0,NULL
3/05/2020,Azerbaijan,Asia,10139177,1932,25,1441,466,0,0,30,8,NULL
3/05/2020,Bosnia,Europe,3280819,1857,77,825,955,0,0,46,-33,NULL
3/05/2020,Iceland,Europe,341243,1799,10,1717,72,0,0,11,-10,NULL
3/05/2020,Estonia,Europe,1326535,1700,55,259,1386,0,0,3,-4,NULL
3/05/2020,Cuba,Antilles,11326616,1649,67,827,755,0,0,62,-25,NULL
3/05/2020,Bulgaria,Europe,6948445,1618,73,308,1237,0,0,21,2,NULL
3/05/2020,Sweden,Europe,10099265,22317,2679,1005,18633,0,0,0,225,NULL
3/05/2020,Ireland,Europe,4937786,21506,1303,13386,6817,0,0,0,313,NULL
3/05/2020,Pakistan,Asia,220892340,20084,457,5114,14513,0,0,361,681,NULL
3/05/2020,Chile,South America,19116201,19663,260,10041,9362,0,0,469,746,NULL
3/05/2020,Singapore,Asia,5850342,18205,18,1408,16779,0,0,61,595,NULL
3/05/2020,Belarus,Europe,9449323,16705,99,3196,13410,0,0,79,796,NULL
3/05/2020,Israel,Asia,8655535,16208,232,9749,6227,0,0,156,-136,NULL
3/05/2020,Austria,Europe,9006398,15597,598,13228,1771,0,0,48,-11,NULL
3/05/2020,Qatar,Asia,2881053,15551,12,1664,13875,0,0,130,549,NULL
3/05/2020,Japan,Asia,126476461,14877,487,3981,10409,0,0,1006,-466,NULL
3/05/2020,UAE,Asia,9890402,14163,126,2763,11274,0,0,99,458,NULL
3/05/2020,Poland,Europe,37846611,13693,678,3945,9070,0,0,183,121,NULL
3/05/2020,Romania,Europe,19237691,13163,790,4869,7504,0,0,322,90,NULL
3/05/2020,Ukraine,Europe,43733762,11913,288,1548,10077,0,0,50,443,NULL
3/05/2020,Indonesia,Asia,273523615,11192,845,1876,8471,0,0,211,124,NULL
3/05/2020,USA,North America,331002651,1188122,68598,178263,941261,0,0,8082,25992,NULL
3/05/2020,Spain,Europe,46754778,247122,25264,148558,73300,0,0,2325,-934,NULL
3/05/2020,Italy,Europe,60461826,210717,28884,81654,100179,0,0,1740,-525,NULL
3/05/2020,UK,Europe,67886011,186599,28446,0,158153,0,0,0,4024,NULL
3/05/2020,France,Europe,65273511,168693,24895,50784,93014,0,0,222,-60,NULL
3/05/2020,Germany,Europe,83783942,165664,6866,130600,28198,0,0,1600,-721,NULL
3/05/2020,Russia,Europe,145934462,134687,1280,16639,116768,0,0,1626,8949,NULL
3/05/2020,Turkey,Asia,84339067,126045,3397,63151,59497,0,0,4892,-3283,NULL
4/05/2020,USA,North America,331002651,1206707,69310,181918,955479,18585,712,3655,14218,NULL
4/05/2020,Russia,Europe,145934462,145268,1356,18095,125817,10581,76,1456,9049,NULL
4/05/2020,Brazil,South America,212559417,105222,7288,42991,54943,4075,263,0,3159,NULL
4/05/2020,UK,Europe,67886011,190584,28734,0,161850,3985,288,0,3697,NULL
4/05/2020,India,Asia,1380004385,46437,1566,12847,32024,3932,175,1072,2657,NULL
4/05/2020,Ecuador,South America,17643054,31881,1569,3433,26879,2343,5,133,2205,NULL
4/05/2020,Saudi Arabia,Asia,34813871,28656,191,4476,23989,1645,7,342,1296,NULL
4/05/2020,Turkey,Asia,84339067,127659,3461,68166,56032,1614,64,5015,-3465,NULL
4/05/2020,Peru,South America,32971854,47372,1344,14427,31601,1444,58,877,509,NULL
4/05/2020,Mexico,North America,128932753,23471,2154,13447,7870,1383,93,0,0,NULL
4/05/2020,Iran,Asia,83992949,98647,6277,79379,12991,1223,74,957,192,NULL
4/05/2020,Italy,Europe,60461826,211938,29079,82879,99980,1221,195,1225,-199,NULL
4/05/2020,Spain,Europe,46754778,248301,25428,151633,71240,1179,164,3075,-2060,NULL
4/05/2020,Canada,North America,37742154,60616,3842,25422,31352,1142,160,514,468,NULL
4/05/2020,Chile,South America,19116201,20643,270,10415,9958,980,10,374,596,NULL
4/05/2020,Pakistan,Asia,220892340,20941,476,5635,14830,857,19,521,317,NULL
4/05/2020,Belarus,Europe,9449323,17489,103,3259,14127,784,4,63,717,NULL
4/05/2020,France,Europe,65273511,169462,25201,51371,92890,769,306,587,-124,NULL
4/05/2020,Bangladesh,Asia,164689383,10143,182,1209,8752,688,5,146,537,NULL
4/05/2020,Qatar,Asia,2881053,16191,12,1810,14369,640,0,146,494,NULL
4/05/2020,Singapore,Asia,5850342,18778,18,1457,17303,573,0,49,524,NULL
4/05/2020,UAE,Asia,9890402,14730,137,2966,11627,567,11,203,353,NULL
4/05/2020,Ghana,Africa,31072940,2719,18,294,2407,550,0,65,485,NULL
4/05/2020,South Africa,Africa,59308690,7220,138,2746,4336,437,7,197,233,NULL
4/05/2020,Ukraine,Europe,43733762,12331,303,1619,10409,418,15,71,332,NULL
4/05/2020,Sweden,Europe,10099265,22721,2769,4074,15878,404,90,3069,-2755,NULL
4/05/2020,Indonesia,Asia,273523615,11587,864,1954,8769,395,19,78,298,NULL
4/05/2020,Belgium,Europe,11589623,50267,7924,12378,29965,361,80,69,212,NULL
4/05/2020,Romania,Europe,19237691,13512,818,5269,7425,349,28,400,-79,NULL
4/05/2020,Egypt,Africa,102334404,6813,436,1632,4745,348,7,70,271,NULL
4/05/2020,Poland,Europe,37846611,14006,698,4095,9213,313,20,150,143,NULL
4/05/2020,Kuwait,Asia,4270571,5278,40,1947,3291,295,2,171,122,NULL
4/05/2020,Dominican Republic,Antilles,10847910,8235,346,1771,6118,281,13,165,103,NULL
4/05/2020,Ireland,Europe,4937786,21772,1319,13386,7067,266,16,0,250,NULL
4/05/2020,Philippines,Asia,109581078,9485,623,1315,7547,262,16,101,145,NULL
4/05/2020,Portugal,Europe,10196709,25524,1063,1712,22749,242,20,23,199,NULL
4/05/2020,Netherlands,Europe,17134872,40770,5082,0,35688,199,26,0,173,NULL
4/05/2020,Afghanistan,Asia,38928346,2894,90,397,2407,190,5,52,133,NULL
4/05/2020,Algeria,Africa,43851044,4648,465,1998,2185,174,2,62,110,NULL
4/05/2020,Morocco,Africa,36910560,5053,179,1653,3221,150,5,215,-70,NULL
4/05/2020,Bahrain,Asia,1701575,3533,8,1744,1781,150,0,26,124,NULL
4/05/2020,Denmark,Europe,5792202,9670,493,7088,2089,147,9,101,37,NULL
4/05/2020,Kazakhstan,Asia,18776707,4049,29,1173,2847,129,2,89,38,NULL
4/05/2020,Moldova,Europe,4033963,4248,132,1423,2693,127,7,41,79,NULL
4/05/2020,Guinea,Africa,13132795,1710,9,450,1251,124,2,45,77,NULL
4/05/2020,Bolivia,South America,11673021,1594,76,166,1352,124,5,0,0,NULL
4/05/2020,Germany,Europe,83783942,165786,6893,132700,26193,122,27,2100,-2005,NULL
4/05/2020,Armenia,Asia,2963243,2507,39,1071,1397,121,4,36,81,NULL
4/05/2020,Panama,Central America,4314767,7197,200,641,6356,107,3,0,0,NULL
4/05/2020,Tajikistan,Asia,9537645,230,3,0,227,102,1,0,101,NULL
4/05/2020,Serbia,Europe,8737371,9557,197,1574,7786,93,4,23,66,NULL
4/05/2020,Senegal,Africa,16743927,1271,10,415,846,89,1,43,45,NULL
4/05/2020,Sudan,Africa,43849260,678,41,61,576,86,0,0,0,NULL
4/05/2020,Switzerland,Europe,8654622,29981,1784,24500,3697,76,22,0,54,NULL
4/05/2020,Finland,Europe,5540720,5327,240,3500,1587,73,10,500,-437,NULL
4/05/2020,Oman,Asia,5106626,2637,12,816,1809,69,0,66,3,NULL
4/05/2020,Bosnia,Europe,3280819,1926,78,855,993,69,1,30,38,NULL
4/05/2020,El Salvador,Central America,6486205,555,12,180,363,65,1,0,0,NULL
4/05/2020,Malaysia,Asia,32365999,6353,105,4484,1764,55,0,71,-16,NULL
4/05/2020,Azerbaijan,Asia,10139177,1984,26,1480,478,52,1,39,12,NULL
4/05/2020,Iraq,Asia,40222493,2346,98,1544,704,50,1,54,-5,NULL
4/05/2020,Honduras,Central America,9904607,1055,82,118,855,45,6,0,0,NULL
4/05/2020,Uzbekistan,Asia,33469203,2189,10,1405,774,40,0,86,-46,NULL
4/05/2020,Israel,Asia,8655535,16246,235,10064,5947,38,3,315,-280,NULL
4/05/2020,Hungary,Europe,9660351,3035,351,630,2054,37,11,1,25,NULL
4/05/2020,Norway,Europe,5421241,7884,214,32,7638,37,3,0,34,NULL
4/05/2020,Mayotte,Africa,272815,686,6,352,328,36,0,117,-81,NULL
4/05/2020,Kyrgyzstan,Asia,6524195,830,10,575,245,35,0,11,24,NULL
4/05/2020,Bulgaria,Europe,6948445,1652,78,321,1253,34,5,13,16,NULL
4/05/2020,Somalia,Africa,15893222,756,35,61,660,34,3,17,14,NULL
4/05/2020,Sri Lanka,Asia,21413249,751,8,194,549,33,1,10,22,NULL
4/05/2020,Paraguay,South America,7132538,396,10,126,260,26,0,0,0,NULL
4/05/2020,Kenya,Africa,53771296,490,24,173,293,25,0,6,19,NULL
4/05/2020,Australia,Australia/Oceania,25499884,6825,95,5859,871,24,0,10,-7,NULL
4/05/2020,Austria,Europe,9006398,15621,600,13316,1705,24,2,88,-66,NULL
4/05/2020,Cuba,Antilles,11326616,1668,69,876,723,19,2,49,-32,NULL
4/05/2020,Czechia,Europe,10708981,7799,251,3786,3762,18,3,199,-184,NULL
4/05/2020,Thailand,Asia,69799978,2987,54,2740,193,18,0,1,17,NULL
4/05/2020,Latvia,Europe,1886198,896,16,348,532,17,0,0,17,NULL
4/05/2020,Mali,Africa,20250833,580,29,223,328,17,2,10,5,NULL
4/05/2020,Guatemala,Central America,17915568,703,17,72,614,15,0,0,0,NULL
4/05/2020,Maldives,Asia,540544,541,1,18,522,14,0,0,14,NULL
4/05/2020,Zambia,Africa,18383955,137,3,78,56,13,0,0,13,NULL
4/05/2020,Central African Republic,Africa,4829767,85,0,10,75,13,0,0,13,NULL
4/05/2020,Sierra Leone,Africa,7976983,178,9,37,132,12,1,8,3,NULL
4/05/2020,Cabo Verde,Africa,555987,175,2,37,136,10,0,4,6,NULL
4/05/2020,Palestine,Asia,5101414,362,2,102,258,9,0,25,-16,NULL
4/05/2020,Lithuania,Europe,2722289,1419,46,638,735,9,0,3,6,NULL
4/05/2020,Albania,Europe,2877797,803,31,543,229,8,0,12,-4,NULL
4/05/2020,DRC,Africa,89561403,682,34,80,568,8,1,5,2,NULL
4/05/2020,S. Korea,Asia,51269185,10801,252,9217,1332,8,2,0,0,NULL
4/05/2020,Liberia,Africa,5057681,166,18,58,90,8,0,0,8,NULL
4/05/2020,Congo,Africa,5202649,236,10,26,200,7,1,1,5,NULL
4/05/2020,Sao Tome and Principe,Africa,219159,23,3,4,16,7,2,0,5,NULL
4/05/2020,Macedonia,Europe,2083374,1518,85,992,441,7,1,47,-41,NULL
4/05/2020,Greece,Europe,10423054,2632,146,1374,1112,6,2,0,4,NULL
4/05/2020,Benin,Africa,12123200,96,2,50,44,6,0,8,-2,NULL
4/05/2020,Myanmar,Asia,54409800,161,6,49,106,6,0,6,0,NULL
4/05/2020,Jamaica,Antilles,2961167,469,9,38,422,6,1,0,0,NULL
4/05/2020,Taiwan,Asia,23816775,438,6,334,98,6,0,2,0,NULL
4/05/2020,French Guiana,South America,298682,133,1,100,32,5,0,2,3,NULL
4/05/2020,Ethiopia,Africa,114963588,140,3,75,62,5,0,0,5,NULL
4/05/2020,Croatia,Europe,4105267,2101,80,1522,499,5,1,33,-29,NULL
4/05/2020,Slovakia,Europe,5459642,1413,25,643,745,5,1,24,-20,NULL
4/05/2020,Djibouti,Africa,988000,1116,2,713,401,4,0,27,-23,NULL
4/05/2020,Georgia,Asia,3989167,593,9,223,361,4,0,0,4,NULL
4/05/2020,Luxembourg,Europe,625978,3828,96,3405,327,4,0,26,-22,NULL
4/05/2020,Swaziland,Africa,1384472,116,1,12,103,4,0,0,4,NULL
4/05/2020,Isle of Man,Europe,85033,325,23,271,31,4,1,0,3,NULL
4/05/2020,Jordan,Asia,10203134,465,9,370,86,4,0,3,1,NULL
4/05/2020,Malta,Europe,441543,480,4,399,77,3,0,7,-4,NULL
4/05/2020,Haiti,Antilles,11402528,88,9,10,69,3,1,0,0,NULL
4/05/2020,Estonia,Europe,1326535,1703,55,259,1389,3,0,0,3,NULL
4/05/2020,Costa Rica,Central America,5094118,742,6,399,337,3,0,13,-10,NULL
4/05/2020,Lebanon,Asia,6825445,740,25,200,515,3,0,0,3,NULL
4/05/2020,China,Asia,1439323776,82880,4633,77766,481,3,0,0,0,NULL
4/05/2020,Andorra,Europe,77265,750,45,499,206,2,0,6,-4,NULL
4/05/2020,Cyprus,Asia,1207359,874,15,296,563,2,0,0,2,NULL
4/05/2020,Martinique,Antilles,375265,181,14,83,84,2,0,0,2,NULL
4/05/2020,Yemen,Asia,29825964,12,2,1,9,2,0,0,2,NULL
4/05/2020,Togo,Africa,8278724,126,9,74,43,2,0,7,-5,NULL
4/05/2020,Rwanda,Africa,12952218,261,0,128,133,2,0,4,-2,NULL
4/05/2020,Malawi,Africa,19129952,41,3,9,29,2,0,0,2,NULL
4/05/2020,Mongolia,Asia,3278290,40,0,12,28,1,0,0,0,NULL
4/05/2020,Barbados,Antilles,287375,82,7,44,31,1,0,0,0,NULL
4/05/2020,Réunion,Africa,895312,424,0,300,124,1,0,0,1,NULL
4/05/2020,Montenegro,Europe,628066,323,8,253,62,1,0,4,-3,NULL
4/05/2020,Nicaragua,Central America,6624554,15,5,7,3,1,2,0,0,NULL
4/05/2020,Saint Vincent and the Grenadines,Antilles,110940,17,0,9,8,1,0,1,0,NULL
4/05/2020,Hong Kong,Asia,7496981,1041,4,900,137,1,0,21,-20,NULL
4/05/2020,Tunisia,Africa,11818619,1013,42,328,643,0,0,0,0,NULL
4/05/2020,Côte d'Ivoire,Africa,26378274,1398,17,653,728,0,0,0,0,NULL
4/05/2020,New Zealand,Australia/Oceania,4822233,1487,20,1276,191,0,0,0,0,NULL
4/05/2020,Slovenia,Europe,2078938,1439,97,241,1101,0,1,0,-1,NULL
4/05/2020,Diamond Princess,Asia,0,712,13,645,54,0,0,0,0,NULL
4/05/2020,Niger,Africa,24206644,750,36,518,196,0,0,0,0,NULL
4/05/2020,San Marino,Europe,33931,582,41,86,455,0,0,0,0,NULL
4/05/2020,Burkina Faso,Africa,20903273,662,45,540,77,0,0,0,0,NULL
4/05/2020,Uruguay,South America,3473730,655,17,442,196,0,0,0,0,NULL
4/05/2020,Channel Islands,Europe,173863,544,41,406,97,0,0,0,0,NULL
4/05/2020,Iceland,Europe,341243,1799,10,1723,66,0,0,6,-6,NULL
4/05/2020,Cameroon,Africa,26545863,2077,64,953,1060,0,0,0,0,NULL
4/05/2020,Nigeria,Africa,206139589,2558,87,400,2071,0,0,0,0,NULL
4/05/2020,Argentina,South America,45195774,4783,249,1442,3092,0,3,88,-91,NULL
4/05/2020,Colombia,South America,50882891,7668,340,1722,5606,0,0,0,0,NULL
4/05/2020,Japan,Asia,126476461,14877,487,3981,10409,0,0,0,0,NULL
4/05/2020,Curaçao,Antilles,164093,16,1,13,2,0,0,0,0,NULL
4/05/2020,Dominica,Antilles,71986,16,0,13,3,0,0,0,0,NULL
4/05/2020,Namibia,Africa,2540905,16,0,8,8,0,0,0,0,NULL
4/05/2020,Burundi,Africa,11890784,15,1,7,7,0,0,0,0,NULL
4/05/2020,Saint Kitts and Nevis,Antilles,53199,15,0,8,7,0,0,0,0,NULL
4/05/2020,Falkland Islands (Malvinas),Europe,3480,13,0,13,0,0,0,0,0,NULL
4/05/2020,Turks and Caicos Islands,Antilles,38717,12,1,6,5,0,0,1,-1,NULL
4/05/2020,Holy See (Vatican City State),Europe,801,11,0,2,9,0,0,0,0,NULL
4/05/2020,Montserrat,Antilles,4992,11,1,7,3,0,0,0,0,NULL
4/05/2020,Seychelles,Africa,98347,11,0,6,5,0,0,0,0,NULL
4/05/2020,Greenland,Antilles,56770,11,0,11,0,0,0,0,0,NULL
4/05/2020,Suriname,South America,586632,10,1,9,0,0,0,0,0,NULL
4/05/2020,MS Zaandam,Europe,0,9,2,0,7,0,0,0,0,NULL
4/05/2020,Papua New Guinea,Australia/Oceania,8947024,8,0,6,2,0,0,0,0,NULL
4/05/2020,Mauritania,Africa,4649658,8,1,6,1,0,0,0,0,NULL
4/05/2020,Bhutan,Asia,771608,7,0,5,2,0,0,0,0,NULL
4/05/2020,Caribbean Netherlands,Antilles,25987,6,0,0,6,0,0,0,0,NULL
4/05/2020,St. Barth,Antilles,9872,6,0,6,0,0,0,0,0,NULL
4/05/2020,British Virgin Islands,Antilles,30231,6,1,3,2,0,0,0,0,NULL
4/05/2020,Western Sahara,Africa,597339,6,0,5,1,0,0,0,0,NULL
4/05/2020,Comoros,Africa,866687,3,0,0,3,0,0,0,0,NULL
4/05/2020,Anguilla,Antilles,15003,3,0,3,0,0,0,0,0,NULL
4/05/2020,Saint Pierre Miquelon,Antilles,5794,1,0,0,1,0,0,0,0,NULL
4/05/2020,Equatorial Guinea,Africa,1402985,315,3,13,299,0,2,4,-6,NULL
4/05/2020,Vietnam,Asia,97338579,271,0,219,52,0,0,0,0,NULL
4/05/2020,Guinea-Bissau,Africa,1968001,257,1,19,237,0,0,0,0,NULL
4/05/2020,Tanzania,Africa,59734218,480,16,167,297,0,0,0,0,NULL
4/05/2020,Venezuela,South America,28435940,357,10,158,189,0,0,0,0,NULL
4/05/2020,Gabon,Africa,2225734,335,5,85,245,0,0,0,0,NULL
4/05/2020,Mauritius,Africa,1271768,332,10,316,6,0,0,1,-1,NULL
4/05/2020,Cambodia,Asia,16718965,122,0,120,2,0,0,0,0,NULL
4/05/2020,Chad,Africa,16425864,117,10,39,68,0,0,0,0,NULL
4/05/2020,Trinidad and Tobago,Antilles,1399488,116,8,96,12,0,0,3,-3,NULL
4/05/2020,Bermuda,Antilles,62278,115,7,51,57,0,0,0,0,NULL
4/05/2020,Aruba,Antilles,106766,100,2,81,17,0,0,0,0,NULL
4/05/2020,Faroe Islands,Europe,48863,187,0,185,2,0,0,0,0,NULL
4/05/2020,Guadeloupe,Antilles,400124,152,12,98,42,0,0,3,-3,NULL
4/05/2020,Madagascar,Africa,27691018,149,0,99,50,0,0,1,-1,NULL
4/05/2020,Gibraltar,Europe,33691,144,0,133,11,0,0,1,-1,NULL
4/05/2020,Mozambique,Africa,31255435,80,0,19,61,0,0,0,0,NULL
4/05/2020,Sint Maarten,Antilles,42876,76,13,44,19,0,0,0,0,NULL
4/05/2020,Nepal,Asia,29136808,75,0,16,59,0,0,0,0,NULL
4/05/2020,Cayman Islands,Antilles,65722,74,1,10,63,0,0,0,0,NULL
4/05/2020,Libyan Arab Jamahiriya,Africa,6871292,63,3,23,37,0,0,1,-1,NULL
4/05/2020,French Polynesia,Australia/Oceania,280908,58,0,51,7,0,0,0,0,NULL
4/05/2020,South Sudan,Africa,11193725,46,0,0,46,0,0,0,0,NULL
4/05/2020,Macao,Asia,649335,45,0,39,6,0,0,0,0,NULL
4/05/2020,Syrian Arab Republic,Asia,17500658,44,3,27,14,0,0,0,0,NULL
4/05/2020,Brunei,Asia,437479,138,1,130,7,0,0,2,-2,NULL
4/05/2020,Monaco,Europe,39242,95,4,78,13,0,0,0,0,NULL
4/05/2020,Uganda,Africa,45741007,89,0,55,34,0,0,3,-3,NULL
4/05/2020,Bahamas,Antilles,393244,83,11,24,48,0,0,0,0,NULL
4/05/2020,Liechtenstein,Europe,38128,82,1,55,26,0,0,0,0,NULL
4/05/2020,Guyana,South America,786552,82,9,22,51,0,0,0,0,NULL
4/05/2020,Eritrea,Africa,3546421,39,0,26,13,0,0,0,0,NULL
4/05/2020,Saint Martin,Antilles,38666,38,3,29,6,0,0,2,-2,NULL
4/05/2020,Angola,Africa,32866272,35,2,11,22,0,0,0,0,NULL
4/05/2020,Zimbabwe,Africa,14862924,34,4,5,25,0,0,0,0,NULL
4/05/2020,Antigua and Barbuda,Antilles,97929,25,3,15,7,0,0,0,0,NULL
4/05/2020,Timor-Leste,Asia,1318445,24,0,20,4,0,0,0,0,NULL
4/05/2020,Botswana,Africa,2351627,23,1,8,14,0,0,0,0,NULL
4/05/2020,Grenada,Antilles,112523,21,0,13,8,0,0,0,0,NULL
4/05/2020,Lao People's Democratic Republic,Asia,7275560,19,0,9,10,0,0,0,0,NULL
4/05/2020,New Caledonia,Australia/Oceania,285498,18,0,17,1,0,0,0,0,NULL
4/05/2020,Fiji,Australia/Oceania,896445,18,0,14,4,0,0,0,0,NULL
4/05/2020,Saint Lucia,Antilles,183627,18,0,15,3,0,0,0,0,NULL
4/05/2020,Belize,Central America,397628,18,2,13,3,0,0,0,0,NULL
4/05/2020,Gambia,Africa,2416668,17,1,9,7,0,0,0,0,NULL
